Time	Current	U_Battery	U_2
176147	0.07899	3.891	0.114
176360	0.07893	3.872	0.113
176573	0.07899	3.91	0.115
176785	0.07899	3.908	0.115
176998	0.07904	3.909	0.115
177211	0.07893	3.908	0.114
177424	0.07893	3.872	0.113
177635	0.07899	3.909	0.115
177848	0.07899	3.908	0.113
178061	0.07893	3.871	0.114
178274	0.07899	3.871	0.113
178486	0.07899	3.908	0.114
178699	0.07899	3.908	0.115
178912	0.07899	3.872	0.113
179125	0.07899	3.854	0.112
179337	0.07899	3.892	0.113
179550	0.07893	3.91	0.113
179763	0.07899	3.908	0.115
179976	0.07893	3.89	0.114
180188	0.07904	3.908	0.115
180401	0.07899	3.908	0.113
180614	0.07899	3.89	0.114
180827	0.07899	3.908	0.114
181039	0.0791	3.908	0.116
181252	0.07893	3.89	0.113
181465	0.07904	3.889	0.114
181678	0.07904	3.907	0.115
181890	0.07899	3.889	0.112
182103	0.07904	3.87	0.114
182316	0.07893	3.907	0.115
182528	0.07904	3.907	0.115
182741	0.07899	3.889	0.114
182954	0.07899	3.889	0.113
183167	0.07904	3.906	0.114
183379	0.07899	3.906	0.115
183592	0.07904	3.907	0.114
183805	0.07904	3.906	0.115
184018	0.07899	3.906	0.114
184230	0.07899	3.908	0.114
184443	0.07904	3.888	0.113
184656	0.07899	3.89	0.114
184869	0.07904	3.907	0.115
185081	0.07904	3.906	0.115
185294	0.07893	3.907	0.114
185507	0.07893	3.888	0.114
185720	0.07899	3.906	0.114
185932	0.07899	3.907	0.115
186145	0.07899	3.907	0.114
186358	0.07904	3.905	0.115
186570	0.07899	3.907	0.115
186783	0.07904	3.906	0.115
186996	0.07904	3.906	0.115
187209	0.07904	3.869	0.112
187421	0.0791	3.905	0.115
187634	0.07904	3.868	0.114
187847	0.07899	3.888	0.114
188060	0.0791	3.905	0.114
188272	0.07904	3.886	0.114
188485	0.07904	3.906	0.114
188698	0.07904	3.886	0.113
188911	0.07904	3.904	0.114
189123	0.07904	3.904	0.114
189336	0.0791	3.906	0.115
189549	0.07904	3.887	0.114
189762	0.07904	3.888	0.113
189974	0.07899	3.904	0.114
190187	0.07899	3.869	0.113
190400	0.0791	3.905	0.114
190612	0.07904	3.905	0.115
190825	0.07899	3.868	0.113
191038	0.07904	3.905	0.115
191251	0.07899	3.905	0.115
191463	0.07904	3.905	0.115
191676	0.07904	3.868	0.113
191889	0.07899	3.904	0.114
192102	0.07904	3.868	0.113
192313	0.0791	3.903	0.115
192526	0.07904	3.886	0.115
192739	0.07904	3.904	0.113
192952	0.0791	3.885	0.114
193164	0.07904	3.903	0.115
193377	0.07899	3.903	0.114
193590	0.0791	3.903	0.114
193803	0.0791	3.902	0.116
194015	0.0791	3.904	0.115
194228	0.07904	3.902	0.115
194441	0.07899	3.906	0.114
194654	0.0791	3.904	0.114
194866	0.07904	3.885	0.114
195079	0.07904	3.903	0.115
195292	0.07904	3.867	0.113
195505	0.0791	3.903	0.114
195717	0.07904	3.886	0.114
195930	0.07904	3.865	0.113
196143	0.07915	3.904	0.114
196355	0.07904	3.904	0.114
196568	0.07904	3.902	0.115
196781	0.07915	3.867	0.113
196994	0.0791	3.903	0.114
197206	0.07904	3.866	0.114
197419	0.0791	3.903	0.113
197632	0.0791	3.884	0.114
197845	0.0791	3.884	0.115
198057	0.07904	3.902	0.114
198270	0.0791	3.883	0.115
198483	0.0791	3.902	0.115
198696	0.0791	3.903	0.114
198908	0.07904	3.901	0.114
199121	0.07904	3.901	0.116
199334	0.07904	3.882	0.115
199547	0.0791	3.901	0.115
199759	0.07915	3.885	0.114
199972	0.07915	3.903	0.113
200185	0.07915	3.902	0.115
200398	0.0791	3.903	0.114
200610	0.0791	3.901	0.115
200823	0.07915	3.883	0.114
201036	0.0791	3.884	0.113
201248	0.0791	3.882	0.115
201461	0.0791	3.883	0.114
201674	0.0791	3.883	0.113
201887	0.07915	3.901	0.115
202099	0.07904	3.901	0.116
202312	0.0791	3.901	0.115
202525	0.0791	3.901	0.115
202738	0.07915	3.901	0.114
202950	0.0791	3.864	0.113
203163	0.07915	3.9	0.115
203376	0.0791	3.901	0.114
203589	0.0791	3.864	0.113
203802	0.0791	3.9	0.115
204014	0.07904	3.865	0.113
204227	0.07915	3.9	0.115
204440	0.07904	3.882	0.114
204653	0.0791	3.901	0.114
204865	0.0791	3.899	0.116
205078	0.0791	3.881	0.115
205291	0.0791	3.901	0.114
205504	0.0791	3.9	0.116
205717	0.0791	3.9	0.115
205929	0.0791	3.883	0.114
206142	0.07915	3.863	0.114
206355	0.07915	3.901	0.114
206568	0.0791	3.901	0.115
206781	0.07915	3.899	0.116
206993	0.07915	3.901	0.115
207206	0.07915	3.864	0.113
207419	0.07915	3.899	0.114
207632	0.07915	3.9	0.115
207843	0.0792	3.9	0.115
208056	0.0791	3.881	0.115
208269	0.07915	3.9	0.114
208482	0.07915	3.88	0.115
208695	0.0791	3.881	0.113
208907	0.07915	3.9	0.114
209120	0.0792	3.898	0.114
209333	0.07915	3.898	0.115
209546	0.07915	3.9	0.114
209758	0.07915	3.862	0.113
209971	0.07915	3.88	0.113
210184	0.07915	3.899	0.115
210397	0.0791	3.898	0.114
210609	0.07915	3.898	0.114
210822	0.0791	3.88	0.115
211035	0.07915	3.88	0.114
211248	0.07915	3.899	0.115
211461	0.07915	3.897	0.115
211673	0.0792	3.897	0.116
211886	0.07915	3.897	0.116
212099	0.0791	3.878	0.116
212312	0.07915	3.898	0.116
212524	0.07915	3.863	0.113
212737	0.07915	3.88	0.115
212950	0.07915	3.881	0.115
213163	0.07915	3.862	0.114
213376	0.0791	3.898	0.115
213588	0.07915	3.898	0.114
213801	0.0792	3.898	0.114
214014	0.07915	3.898	0.115
214227	0.07915	3.898	0.115
214440	0.0792	3.879	0.115
214652	0.07915	3.88	0.114
214865	0.07915	3.88	0.114
215078	0.0792	3.897	0.115
215291	0.07915	3.88	0.115
215503	0.0792	3.898	0.114
215716	0.07915	3.842	0.114
215929	0.07915	3.897	0.115
216142	0.07915	3.897	0.115
216355	0.07915	3.859	0.114
216567	0.07915	3.897	0.114
216780	0.07915	3.878	0.115
216993	0.0792	3.896	0.115
217206	0.07915	3.861	0.114
217419	0.0792	3.878	0.115
217631	0.0792	3.841	0.114
217844	0.07915	3.897	0.114
218057	0.07915	3.895	0.115
218270	0.0792	3.877	0.115
218483	0.0792	3.878	0.113
218695	0.07915	3.896	0.115
218908	0.0792	3.897	0.115
219121	0.0792	3.895	0.115
219334	0.07915	3.895	0.115
219546	0.0792	3.898	0.115
219759	0.0792	3.897	0.115
219972	0.0792	3.897	0.114
220185	0.0792	3.879	0.113
220398	0.0792	3.897	0.114
220610	0.0792	3.877	0.113
220823	0.07926	3.897	0.115
221036	0.0792	3.86	0.114
221249	0.07915	3.878	0.113
221461	0.07926	3.896	0.115
221674	0.07915	3.877	0.114
221887	0.0792	3.895	0.115
222100	0.0792	3.895	0.115
222313	0.0792	3.895	0.115
222525	0.07926	3.895	0.115
222738	0.07915	3.895	0.115
222951	0.07926	3.895	0.115
223164	0.07915	3.895	0.115
223377	0.0792	3.895	0.116
223588	0.07915	3.894	0.116
223801	0.0792	3.895	0.116
224014	0.0792	3.895	0.116
224227	0.0792	3.893	0.116
224440	0.07915	3.895	0.114
224652	0.0792	3.894	0.115
224865	0.0792	3.876	0.115
225078	0.0792	3.894	0.114
225291	0.07926	3.894	0.114
225503	0.07926	3.894	0.116
225716	0.07915	3.894	0.114
225929	0.07915	3.857	0.115
226142	0.0792	3.893	0.115
226355	0.0792	3.874	0.115
226567	0.07915	3.856	0.114
226780	0.0792	3.876	0.115
226993	0.0792	3.839	0.113
227206	0.0792	3.875	0.114
227418	0.07915	3.895	0.114
227631	0.0792	3.875	0.115
227844	0.0792	3.838	0.114
228057	0.07915	3.894	0.115
228270	0.07926	3.893	0.115
228482	0.0792	3.892	0.115
228695	0.0792	3.894	0.116
228908	0.0792	3.893	0.115
229121	0.0792	3.892	0.116
229333	0.07915	3.893	0.115
229546	0.0792	3.894	0.115
229759	0.07931	3.893	0.115
229972	0.0792	3.875	0.114
230185	0.07926	3.893	0.115
230397	0.0792	3.874	0.115
230610	0.07915	3.874	0.114
230823	0.0792	3.892	0.115
231036	0.0792	3.892	0.115
231249	0.07915	3.874	0.115
231461	0.07915	3.874	0.114
231674	0.0792	3.874	0.115
231887	0.07915	3.891	0.115
232100	0.07931	3.892	0.115
232312	0.0792	3.874	0.114
232525	0.07926	3.856	0.114
232738	0.07926	3.873	0.114
232951	0.0792	3.892	0.115
233164	0.0792	3.854	0.114
233376	0.07926	3.891	0.115
233589	0.07926	3.891	0.116
233802	0.0792	3.891	0.114
234015	0.07931	3.892	0.115
234228	0.07926	3.893	0.114
234440	0.0792	3.892	0.115
234653	0.0792	3.855	0.114
234866	0.07926	3.892	0.114
235079	0.0792	3.892	0.114
235292	0.0792	3.873	0.115
235504	0.07926	3.873	0.115
235717	0.07931	3.855	0.114
235930	0.07926	3.892	0.114
236143	0.0792	3.854	0.115
236355	0.07926	3.873	0.114
236568	0.0792	3.873	0.114
236781	0.07926	3.891	0.114
236994	0.0792	3.855	0.113
237207	0.0792	3.873	0.114
237419	0.0792	3.891	0.115
237632	0.07915	3.854	0.113
237845	0.07926	3.891	0.115
238058	0.0792	3.853	0.114
238271	0.0792	3.891	0.116
238483	0.07926	3.891	0.115
238696	0.07937	3.89	0.115
238909	0.0792	3.89	0.115
239122	0.07926	3.871	0.114
239335	0.07926	3.889	0.116
239547	0.07926	3.891	0.115
239760	0.07931	3.889	0.116
239972	0.07926	3.853	0.114
240185	0.07931	3.89	0.115
240397	0.07926	3.889	0.114
240610	0.07926	3.889	0.114
240823	0.07926	3.871	0.115
241036	0.07931	3.87	0.115
241249	0.07926	3.873	0.115
241461	0.0792	3.891	0.114
241674	0.07926	3.889	0.115
241887	0.0792	3.89	0.114
242100	0.07926	3.889	0.116
242312	0.07926	3.89	0.114
242525	0.07926	3.854	0.115
242738	0.07926	3.89	0.116
242951	0.07931	3.89	0.114
243164	0.07931	3.871	0.115
243376	0.07926	3.889	0.115
243589	0.07931	3.889	0.116
243802	0.07926	3.853	0.113
244015	0.07931	3.889	0.115
244228	0.07926	3.889	0.115
244440	0.07926	3.889	0.115
244653	0.07931	3.889	0.115
244866	0.07926	3.871	0.113
245079	0.07926	3.889	0.115
245291	0.07931	3.851	0.114
245504	0.07931	3.889	0.114
245717	0.07931	3.888	0.116
245930	0.07931	3.871	0.114
246143	0.07926	3.871	0.114
246355	0.07937	3.887	0.115
246568	0.07931	3.87	0.115
246781	0.07926	3.888	0.114
246994	0.07931	3.887	0.115
247207	0.0792	3.887	0.115
247419	0.07926	3.869	0.115
247632	0.07931	3.868	0.115
247845	0.07931	3.888	0.116
248058	0.07931	3.887	0.116
248270	0.07931	3.886	0.114
248483	0.07926	3.888	0.114
248696	0.07931	3.889	0.115
248909	0.07937	3.888	0.117
249122	0.07931	3.888	0.115
249334	0.07931	3.889	0.115
249547	0.07931	3.887	0.115
249760	0.07931	3.87	0.115
249973	0.07937	3.887	0.116
250185	0.07937	3.888	0.114
250398	0.07937	3.87	0.115
250611	0.07937	3.868	0.114
250824	0.07931	3.888	0.115
251037	0.07937	3.868	0.115
251249	0.07926	3.886	0.115
251462	0.07926	3.888	0.115
251675	0.07937	3.887	0.115
251888	0.07937	3.887	0.114
252100	0.07937	3.887	0.116
252313	0.07937	3.85	0.114
252526	0.07937	3.849	0.113
252739	0.07937	3.868	0.115
252952	0.07937	3.867	0.115
253164	0.07937	3.886	0.115
253377	0.07937	3.886	0.114
253590	0.07937	3.885	0.115
253803	0.07931	3.886	0.115
254015	0.07937	3.849	0.114
254228	0.07937	3.867	0.114
254441	0.07942	3.867	0.114
254654	0.07931	3.886	0.114
254867	0.07937	3.867	0.115
255079	0.07937	3.886	0.115
255292	0.07942	3.887	0.115
255505	0.07937	3.867	0.114
255718	0.07926	3.85	0.115
255931	0.07942	3.849	0.113
256142	0.07937	3.886	0.115
256355	0.07937	3.869	0.114
256568	0.07937	3.885	0.115
256781	0.07937	3.886	0.115
256993	0.07937	3.885	0.116
257206	0.07937	3.885	0.115
257419	0.07942	3.867	0.116
257632	0.07937	3.848	0.114
257845	0.07942	3.866	0.115
258057	0.07931	3.886	0.115
258270	0.07942	3.886	0.116
258483	0.07942	3.886	0.114
258696	0.07937	3.885	0.115
258909	0.07937	3.848	0.114
259121	0.07947	3.884	0.115
259334	0.07937	3.867	0.115
259547	0.07937	3.885	0.116
259760	0.07931	3.847	0.115
259972	0.07937	3.865	0.115
260185	0.07937	3.884	0.115
260398	0.07937	3.866	0.115
260611	0.07942	3.866	0.114
260824	0.07942	3.883	0.116
261036	0.07937	3.885	0.116
261249	0.07937	3.847	0.114
261462	0.07942	3.866	0.114
261675	0.07942	3.884	0.115
261887	0.07942	3.884	0.115
262100	0.07942	3.883	0.114
262313	0.07942	3.865	0.114
262526	0.07942	3.884	0.115
262739	0.07942	3.884	0.115
262951	0.07937	3.884	0.115
263164	0.07937	3.884	0.115
263377	0.07937	3.884	0.114
263590	0.07937	3.829	0.113
263803	0.07942	3.883	0.116
264015	0.07942	3.864	0.115
264228	0.07942	3.884	0.115
264441	0.07942	3.884	0.114
264654	0.07942	3.866	0.114
264866	0.07937	3.864	0.116
265079	0.07947	3.846	0.114
265292	0.07942	3.865	0.114
265505	0.07942	3.828	0.114
265718	0.07942	3.883	0.115
265930	0.07931	3.864	0.115
266143	0.07942	3.882	0.115
266356	0.07942	3.883	0.114
266569	0.07947	3.882	0.115
266782	0.07942	3.882	0.115
266994	0.07937	3.882	0.116
267207	0.07942	3.883	0.114
267420	0.07937	3.863	0.114
267633	0.07942	3.881	0.116
267846	0.07942	3.882	0.115
268058	0.07942	3.881	0.115
268271	0.07942	3.863	0.116
268484	0.07947	3.881	0.115
268697	0.07942	3.881	0.115
268910	0.07947	3.864	0.115
269122	0.07942	3.881	0.116
269335	0.07942	3.88	0.116
269548	0.07947	3.862	0.115
269761	0.07942	3.863	0.114
269973	0.07942	3.882	0.114
270186	0.07942	3.864	0.115
270399	0.07942	3.845	0.114
270612	0.07947	3.864	0.115
270825	0.07947	3.882	0.115
271037	0.07947	3.863	0.115
271250	0.07947	3.881	0.116
271463	0.07947	3.88	0.116
271676	0.07947	3.882	0.114
271889	0.07942	3.882	0.115
272100	0.07942	3.882	0.115
272313	0.07942	3.881	0.115
272526	0.07947	3.881	0.116
272739	0.07947	3.88	0.116
272952	0.07942	3.844	0.115
273164	0.07947	3.881	0.116
273377	0.07947	3.88	0.115
273590	0.07942	3.881	0.115
273803	0.07947	3.88	0.116
274016	0.07947	3.88	0.115
274228	0.07942	3.88	0.115
274441	0.07947	3.843	0.113
274654	0.07953	3.861	0.115
274867	0.07953	3.88	0.116
275079	0.07958	3.879	0.115
275292	0.07958	3.862	0.115
275505	0.07947	3.879	0.116
275718	0.07953	3.88	0.116
275931	0.07953	3.88	0.115
276143	0.07958	3.862	0.115
276356	0.07958	3.878	0.116
276569	0.07953	3.879	0.115
276782	0.07947	3.843	0.115
276994	0.07947	3.824	0.114
277207	0.07958	3.878	0.115
277420	0.07953	3.878	0.116
277633	0.07953	3.878	0.116
277846	0.07947	3.881	0.115
278058	0.07947	3.861	0.115
278271	0.07958	3.88	0.115
278484	0.07953	3.862	0.115
278697	0.07953	3.878	0.115
278910	0.07953	3.861	0.115
279122	0.07953	3.861	0.115
279335	0.07953	3.842	0.114
279548	0.07953	3.842	0.114
279761	0.07947	3.88	0.116
279973	0.07947	3.878	0.115
280186	0.07947	3.86	0.115
280399	0.07947	3.879	0.115
280612	0.07947	3.86	0.115
280825	0.07958	3.878	0.116
281037	0.07958	3.86	0.115
281250	0.07958	3.86	0.115
281463	0.07953	3.879	0.115
281676	0.07953	3.878	0.116
281889	0.07953	3.878	0.116
282101	0.07958	3.859	0.114
282314	0.07953	3.841	0.114
282527	0.07958	3.859	0.114
282740	0.07958	3.86	0.116
282952	0.07953	3.876	0.116
283165	0.07958	3.879	0.115
283378	0.07953	3.877	0.115
283591	0.07958	3.876	0.116
283804	0.07953	3.877	0.116
284016	0.07958	3.858	0.115
284229	0.07947	3.876	0.116
284442	0.07953	3.859	0.116
284655	0.07958	3.878	0.115
284867	0.07958	3.877	0.116
285080	0.07958	3.879	0.115
285293	0.07958	3.878	0.115
285506	0.07958	3.841	0.115
285719	0.07958	3.878	0.116
285931	0.07953	3.876	0.116
286144	0.07958	3.877	0.116
286357	0.07953	3.877	0.115
286570	0.07958	3.84	0.115
286783	0.07958	3.876	0.116
286995	0.07964	3.859	0.115
287208	0.07953	3.876	0.115
287421	0.07953	3.876	0.117
287634	0.07958	3.859	0.116
287847	0.07958	3.858	0.115
288059	0.07958	3.877	0.116
288272	0.07953	3.839	0.114
288484	0.07953	3.876	0.116
288697	0.07958	3.876	0.116
288909	0.07958	3.857	0.114
289122	0.07958	3.876	0.116
289335	0.07958	3.839	0.114
289548	0.07964	3.838	0.114
289761	0.07958	3.876	0.116
289973	0.07964	3.875	0.115
290186	0.07964	3.875	0.116
290399	0.07958	3.876	0.116
290612	0.07964	3.875	0.115
290824	0.07964	3.838	0.115
291037	0.07969	3.875	0.115
291250	0.07964	3.856	0.115
291463	0.07958	3.875	0.115
291676	0.07964	3.84	0.113
291888	0.07969	3.875	0.116
292101	0.07964	3.858	0.116
292314	0.07958	3.876	0.115
292527	0.07964	3.875	0.115
292740	0.07958	3.838	0.114
292952	0.07964	3.875	0.117
293165	0.07964	3.857	0.115
293378	0.07958	3.876	0.115
293591	0.07964	3.857	0.114
293803	0.07958	3.857	0.115
294016	0.07969	3.84	0.114
294229	0.07964	3.856	0.115
294442	0.07969	3.856	0.114
294655	0.07964	3.876	0.115
294867	0.07969	3.874	0.116
295080	0.07958	3.874	0.115
295293	0.07964	3.838	0.114
295506	0.07964	3.856	0.116
295719	0.07964	3.856	0.116
295931	0.07958	3.874	0.116
296144	0.07964	3.873	0.117
296357	0.07958	3.82	0.113
296570	0.07958	3.873	0.116
296782	0.07964	3.873	0.116
296995	0.07964	3.837	0.115
297208	0.07969	3.873	0.115
297421	0.07969	3.874	0.115
297634	0.07969	3.855	0.115
297846	0.07969	3.835	0.115
298059	0.07969	3.872	0.116
298272	0.07964	3.873	0.115
298485	0.07964	3.872	0.116
298698	0.07958	3.837	0.113
298910	0.07969	3.855	0.115
299123	0.07958	3.856	0.115
299336	0.07964	3.874	0.115
299549	0.07964	3.874	0.116
299762	0.07975	3.874	0.116
299974	0.07964	3.874	0.116
300187	0.07964	3.873	0.114
300400	0.07969	3.837	0.114
300613	0.07958	3.873	0.116
300825	0.07969	3.854	0.115
301038	0.07964	3.836	0.115
301251	0.07964	3.855	0.113
301464	0.07969	3.836	0.114
301677	0.07975	3.874	0.116
301889	0.07964	3.873	0.116
302102	0.07964	3.854	0.115
302315	0.07969	3.873	0.115
302528	0.07969	3.836	0.114
302741	0.07969	3.871	0.115
302953	0.07969	3.873	0.116
303166	0.07969	3.872	0.115
303379	0.07969	3.835	0.114
303592	0.07969	3.871	0.116
303805	0.07969	3.871	0.116
304017	0.07964	3.872	0.115
304230	0.07964	3.872	0.115
304443	0.07964	3.853	0.115
304656	0.07969	3.871	0.115
304868	0.07964	3.871	0.115
305080	0.07969	3.871	0.115
305293	0.07969	3.835	0.114
305506	0.07969	3.872	0.115
305719	0.07975	3.852	0.116
305931	0.07969	3.871	0.116
306144	0.07964	3.871	0.115
306357	0.07969	3.852	0.115
306570	0.07969	3.854	0.115
306783	0.07969	3.871	0.115
306995	0.07969	3.873	0.116
307208	0.07975	3.872	0.115
307421	0.07975	3.836	0.114
307634	0.07975	3.871	0.115
307847	0.07969	3.871	0.116
308059	0.07969	3.87	0.116
308272	0.07975	3.853	0.115
308485	0.0798	3.834	0.114
308698	0.07969	3.87	0.115
308911	0.07969	3.871	0.115
309123	0.07975	3.853	0.115
309336	0.07975	3.87	0.115
309549	0.07969	3.87	0.116
309762	0.07969	3.871	0.115
309974	0.07975	3.853	0.116
310187	0.07975	3.87	0.115
310400	0.07969	3.833	0.116
310613	0.07969	3.871	0.115
310826	0.07975	3.852	0.116
311038	0.07975	3.851	0.115
311251	0.07975	3.869	0.115
311464	0.07975	3.87	0.116
311677	0.07975	3.869	0.115
311889	0.0798	3.869	0.116
312102	0.0798	3.87	0.115
312315	0.0798	3.851	0.116
312528	0.07969	3.87	0.117
312741	0.07969	3.85	0.115
312953	0.07969	3.85	0.116
313166	0.07975	3.832	0.114
313379	0.0798	3.832	0.115
313592	0.07975	3.869	0.115
313805	0.07969	3.834	0.114
314017	0.0798	3.851	0.115
314230	0.07975	3.852	0.114
314443	0.07969	3.85	0.115
314656	0.07975	3.869	0.115
314868	0.07975	3.834	0.114
315081	0.07975	3.869	0.115
315294	0.0798	3.869	0.116
315507	0.07975	3.869	0.116
315720	0.07975	3.832	0.114
315932	0.0798	3.869	0.115
316145	0.07975	3.869	0.116
316358	0.0798	3.85	0.115
316571	0.07975	3.869	0.115
316784	0.07969	3.85	0.115
316996	0.07975	3.868	0.115
317209	0.07975	3.868	0.115
317422	0.0798	3.85	0.113
317635	0.07975	3.849	0.116
317848	0.07975	3.832	0.115
318060	0.0798	3.867	0.117
318273	0.0798	3.868	0.114
318486	0.07975	3.867	0.116
318699	0.07975	3.848	0.115
318911	0.0798	3.85	0.116
319124	0.07975	3.869	0.115
319337	0.0798	3.849	0.115
319550	0.07975	3.849	0.116
319763	0.07975	3.866	0.116
319975	0.07985	3.848	0.116
320188	0.0798	3.868	0.116
320401	0.07975	3.866	0.117
320614	0.0798	3.829	0.115
320825	0.0798	3.867	0.115
321038	0.07975	3.812	0.114
321251	0.0798	3.867	0.115
321464	0.07975	3.868	0.115
321677	0.07975	3.866	0.116
321889	0.07969	3.849	0.115
322102	0.0798	3.868	0.116
322315	0.07985	3.867	0.116
322528	0.07985	3.868	0.115
322741	0.07975	3.868	0.116
322953	0.0798	3.867	0.116
323166	0.0798	3.868	0.115
323379	0.0798	3.867	0.115
323592	0.07985	3.866	0.117
323805	0.0798	3.867	0.116
324017	0.07985	3.868	0.116
324230	0.0798	3.848	0.115
324443	0.0798	3.866	0.115
324656	0.07985	3.866	0.115
324868	0.07985	3.867	0.114
325081	0.0798	3.848	0.115
325294	0.0798	3.866	0.116
325507	0.0798	3.865	0.116
325720	0.07985	3.83	0.114
325932	0.07985	3.866	0.116
326145	0.07985	3.848	0.116
326358	0.0798	3.865	0.116
326571	0.0798	3.865	0.115
326784	0.0798	3.847	0.114
326996	0.07985	3.848	0.116
327209	0.0798	3.847	0.114
327422	0.07985	3.847	0.115
327635	0.07985	3.828	0.114
327847	0.0798	3.847	0.114
328060	0.0798	3.846	0.115
328273	0.07985	3.866	0.114
328486	0.07975	3.866	0.116
328699	0.07985	3.849	0.115
328911	0.07985	3.848	0.115
329124	0.07985	3.866	0.116
329337	0.0798	3.847	0.116
329550	0.07985	3.865	0.116
329762	0.0798	3.866	0.115
329975	0.07985	3.865	0.115
330188	0.07985	3.846	0.116
330401	0.0798	3.866	0.115
330614	0.0798	3.847	0.115
330826	0.07985	3.828	0.114
331039	0.0798	3.865	0.115
331252	0.07985	3.864	0.115
331465	0.0798	3.865	0.115
331678	0.0798	3.865	0.116
331890	0.07975	3.845	0.116
332103	0.0798	3.864	0.116
332316	0.0798	3.846	0.115
332529	0.0798	3.863	0.117
332742	0.07991	3.846	0.115
332954	0.0798	3.863	0.116
333167	0.07991	3.845	0.115
333380	0.07985	3.847	0.114
333593	0.07985	3.827	0.115
333805	0.07985	3.863	0.116
334018	0.0798	3.846	0.115
334231	0.07985	3.845	0.115
334444	0.07985	3.845	0.115
334657	0.07985	3.863	0.116
334869	0.07991	3.862	0.116
335082	0.07991	3.845	0.114
335295	0.07991	3.809	0.113
335508	0.07996	3.862	0.115
335721	0.07985	3.863	0.116
335933	0.07985	3.863	0.116
336146	0.07991	3.827	0.114
336359	0.07991	3.846	0.115
336572	0.07985	3.863	0.116
336785	0.07996	3.863	0.116
336996	0.07985	3.863	0.116
337209	0.07985	3.863	0.116
337422	0.07991	3.863	0.114
337635	0.07991	3.863	0.115
337847	0.07985	3.863	0.116
338060	0.07991	3.862	0.115
338273	0.07985	3.827	0.115
338486	0.07985	3.862	0.115
338699	0.07996	3.826	0.115
338911	0.07991	3.826	0.115
339124	0.07991	3.863	0.115
339337	0.07991	3.827	0.115
339550	0.07991	3.862	0.116
339763	0.07991	3.843	0.116
339975	0.07996	3.863	0.116
340188	0.07991	3.861	0.116
340401	0.07991	3.807	0.115
340614	0.07996	3.863	0.115
340827	0.07991	3.824	0.114
341039	0.07991	3.844	0.116
341252	0.07991	3.861	0.116
341465	0.07991	3.861	0.115
341678	0.07996	3.861	0.117
341891	0.07991	3.823	0.116
342103	0.07991	3.86	0.116
342316	0.07985	3.862	0.115
342529	0.07996	3.861	0.116
342742	0.08002	3.861	0.115
342955	0.08002	3.843	0.115
343167	0.07996	3.86	0.116
343380	0.07996	3.861	0.116
343593	0.07985	3.843	0.116
343806	0.07985	3.825	0.115
344018	0.07991	3.826	0.113
344231	0.07996	3.844	0.115
344444	0.07996	3.843	0.116
344657	0.07991	3.861	0.117
344870	0.07996	3.861	0.114
345082	0.08002	3.86	0.115
345295	0.08002	3.862	0.116
345508	0.07991	3.862	0.115
345721	0.07991	3.843	0.114
345934	0.08002	3.861	0.116
346146	0.07991	3.861	0.115
346359	0.07991	3.841	0.115
346572	0.07996	3.843	0.115
346785	0.07991	3.861	0.116
346997	0.07991	3.86	0.116
347210	0.07985	3.86	0.115
347423	0.07996	3.841	0.116
347636	0.08002	3.861	0.116
347849	0.07991	3.842	0.115
348061	0.07991	3.859	0.116
348274	0.08002	3.805	0.113
348487	0.07996	3.859	0.116
348700	0.08002	3.859	0.117
348913	0.07991	3.841	0.115
349125	0.07991	3.859	0.116
349338	0.08002	3.822	0.115
349551	0.07996	3.842	0.115
349764	0.07991	3.858	0.116
349977	0.07991	3.858	0.116
350189	0.08002	3.858	0.117
350402	0.07996	3.841	0.115
350615	0.08002	3.841	0.115
350828	0.07996	3.859	0.115
351040	0.08002	3.859	0.115
351253	0.07996	3.86	0.116
351466	0.08002	3.822	0.115
351679	0.08007	3.858	0.117
351892	0.07996	3.859	0.116
352104	0.07996	3.859	0.116
352317	0.08002	3.822	0.115
352530	0.08002	3.859	0.115
352743	0.08002	3.822	0.115
352956	0.08002	3.84	0.115
